Id_comercio,Fecha de creacion comercio,Fecha 1ra_transaccion,Categoria comercio,Sub Categoria comercio,Ciudad,cant_terminales,Monto ventas Acumulado,Monto ventas ultimo mes,meses_antiguedad_creacion_comercio,meses_antiguedad_transacciones,transacciones_6m,meses_activos,ultima_actividad,transacciones_ultimo_mes,transacciones_por_mes_activo,recencia,M_score,F_score,R_score,RFM_score,segmento_rfm
SLE763K8PY,2021-03-10 15:16:00,2021-03-10 15:32:00,Comercio detallista,Auto partes,Bogotá  D.C.,1,1802800,565000,2,2.0,10,3,2021-05-01,3,3.3333333333333335,0,3,3,5,3.6666666666666665,Estándar
SLT6BRIJUK,2021-02-11 13:32:00,2021-02-13 17:23:00,Transporte,Domicilios,Bogotá  D.C.,1,1556900,212000,3,3.0,24,4,2021-05-01,10,6.0,0,3,4,5,4.0,Estándar
SLVW7JWZKN,2021-02-16 15:58:00,2021-02-16 16:06:00,Comercio detallista,Auto partes,Bogotá  D.C.,1,7023000,295000,3,3.0,27,4,2021-05-01,6,6.75,0,5,4,5,4.666666666666667,Alto valor
SMKL86LMT5,2021-03-06 10:26:00,2021-03-06 10:42:00,Servicios,Otro,Bogotá  D.C.,1,384300,6000,2,2.0,8,3,2021-05-01,4,2.6666666666666665,0,2,3,5,3.3333333333333335,Estándar
SMWCOZS6S4,2021-03-01 17:40:00,2021-03-01 17:51:00,Comercio detallista,Óptica,Bogotá  D.C.,1,2000,0,2,2.0,1,1,2021-03-01,0,1.0,2,1,1,3,1.6666666666666667,Estándar
SNSJJOIPKM,2021-03-17 13:01:00,2021-03-17 13:44:00,Reparación y limpieza,Moda / Zapatería,Bogotá  D.C.,1,715000,0,2,2.0,6,3,2021-05-01,3,2.0,0,2,2,5,3.0,Nuevos o bajo desarrollo
SNVXZZ4RCS,2021-03-26 17:09:00,2021-03-26 17:26:00,Comercio detallista,Artesanías,Bogotá  D.C.,1,542000,305000,2,2.0,4,3,2021-05-01,1,1.3333333333333333,0,2,2,5,3.0,Nuevos o bajo desarrollo
SO8H05E0RA,2021-03-16 12:01:00,2021-03-16 12:11:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,5673500,1431100,2,2.0,67,3,2021-05-01,47,22.333333333333332,0,4,5,5,4.666666666666667,Alto valor
SOFKCQB1MV,2021-03-10 16:51:00,2021-03-10 17:10:00,Transporte,Taxi,Cali,1,1003000,350000,2,2.0,8,3,2021-05-01,4,2.6666666666666665,0,3,3,5,3.6666666666666665,Estándar
SPK1F6M35P,2021-03-31 10:43:00,2021-03-31 11:03:00,Alimentos y bebidas,Abarrotes / Mercado,Bogotá  D.C.,1,702700,15500,2,2.0,33,3,2021-05-01,11,11.0,0,2,5,5,4.0,Estándar
SQ9BE6UBC9,2021-03-11 10:48:00,2021-03-11 11:01:00,Comercio detallista,Otro,Bogotá  D.C.,1,6142300,900600,2,2.0,36,3,2021-05-01,13,12.0,0,4,5,5,4.666666666666667,Alto valor
SQBJWBYTZT,2021-01-20 18:41:00,2021-01-20 19:22:00,Reparación y limpieza,Automotriz y autopartes,Soacha,1,12355000,968000,4,4.0,85,5,2021-05-01,19,17.0,0,5,5,5,5.0,Alto valor
SQYC72AVBW,2021-03-03 12:35:00,2021-03-03 12:45:00,Comercio detallista,Auto partes,Bogotá  D.C.,1,52000,0,2,2.0,2,1,2021-03-01,0,2.0,2,1,1,3,1.6666666666666667,Estándar
SR1EDM1D7R,2021-02-08 13:10:00,2021-02-08 13:22:00,Turismo y entretenimiento,Turismo,Bogotá  D.C.,1,2000,0,3,3.0,1,1,2021-02-01,0,1.0,3,1,1,2,1.3333333333333333,Baja actividad
SRN940272Y,2021-03-13 20:04:00,2021-03-13 20:24:00,Comercio detallista,Otro,Funza,1,3094600,277000,2,2.0,17,3,2021-05-01,2,5.666666666666667,0,4,4,5,4.333333333333333,Alto valor
SRO2C9K9NR,2021-01-29 13:27:00,2021-01-29 13:41:00,Comercio detallista,Óptica,Bogotá  D.C.,1,9699000,1230000,4,4.0,30,5,2021-05-01,3,6.0,0,5,5,5,5.0,Alto valor
SRPDYWZJ3G,2021-03-10 12:33:00,2021-03-10 12:39:00,Comercio detallista,Materiales de construcción,Bogotá  D.C.,1,2000,0,2,2.0,1,1,2021-03-01,0,1.0,2,1,1,3,1.6666666666666667,Estándar
SS66Y463CI,2021-03-19 11:41:00,2021-03-19 11:50:00,Alimentos y bebidas,Restaurante / Café,Bogotá  D.C.,1,7713850,1027000,2,2.0,188,3,2021-05-01,80,62.666666666666664,0,5,5,5,5.0,Alto valor
SSLVCZJETO,2021-03-12 18:11:00,2021-03-12 18:27:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,1030000,230000,2,2.0,5,3,2021-05-01,3,1.6666666666666667,0,3,2,5,3.3333333333333335,Estándar
STHRAIEXEM,2021-01-28 18:38:00,2021-01-28 18:45:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,5669000,517000,4,4.0,23,5,2021-05-01,4,4.6,0,4,4,5,4.333333333333333,Alto valor
STS5BJ8FYX,2021-03-15 13:07:00,2021-03-15 13:17:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,517000,380000,2,2.0,4,3,2021-05-01,2,1.3333333333333333,0,2,2,5,3.0,Nuevos o bajo desarrollo
STZTL77NMM,2021-03-26 13:58:00,2021-03-26 14:10:00,Comercio detallista,Artesanías,Chía,1,307000,0,2,2.0,5,2,2021-04-01,0,2.5,1,2,2,4,2.6666666666666665,Nuevos o bajo desarrollo
SUA5G7M91B,2021-03-19 14:03:00,2021-03-19 14:21:00,Belleza y cuidado personal,Spa,Bogotá  D.C.,1,3019604,204500,2,2.0,21,3,2021-05-01,7,7.0,0,4,4,5,4.333333333333333,Alto valor
SUFJVWO7ZT,2021-03-17 12:10:00,2021-03-17 12:22:00,Comercio detallista,Tienda de deportes,Bogotá  D.C.,1,2000,0,2,2.0,1,1,2021-03-01,0,1.0,2,1,1,3,1.6666666666666667,Estándar
SUPG0J4TH3,2020-12-14 14:36:00,2020-12-14 14:49:00,Belleza y cuidado personal,Salón de belleza,Soacha,1,1144000,205000,5,5.0,17,6,2021-05-01,3,2.8333333333333335,0,3,4,5,4.0,Estándar
SV3T0W8TD8,2021-03-11 15:12:00,2021-03-11 15:25:00,Servicios,Otro,Bogotá  D.C.,2,413900,0,2,2.0,6,2,2021-04-01,0,3.0,1,2,2,4,2.6666666666666665,Nuevos o bajo desarrollo
SVNSGHZ2SE,2021-03-25 08:45:00,2021-03-25 08:58:00,Comercio detallista,Insumos,Bogotá  D.C.,1,2000,0,2,2.0,1,1,2021-03-01,0,1.0,2,1,1,3,1.6666666666666667,Estándar
SVO9EX4FQZ,2021-03-03 15:55:00,2021-03-03 16:12:00,Belleza y cuidado personal,Otro,Bogotá  D.C.,1,5297900,616500,2,2.0,89,3,2021-05-01,37,29.666666666666668,0,4,5,5,4.666666666666667,Alto valor
SVX9QAGY3E,2020-09-17 16:22:00,2021-02-04 13:39:00,Servicios,Otro,Bogotá  D.C.,1,14000,0,8,3.0,4,2,2021-04-01,0,2.0,1,1,2,4,2.3333333333333335,Nuevos o bajo desarrollo
SWLG7R2XAH,2021-03-12 17:13:00,2021-03-12 17:27:00,Comercio detallista,Tecnología,Bogotá  D.C.,1,60638400,2718900,2,2.0,34,3,2021-05-01,5,11.333333333333334,0,5,5,5,5.0,Alto valor
SWWRN3RUO8,2021-03-05 16:47:00,2021-03-05 17:00:00,Belleza y cuidado personal,Otro,Bogotá  D.C.,1,1258000,70000,2,2.0,18,3,2021-05-01,6,6.0,0,3,4,5,4.0,Estándar
SWXSX90JH3,2021-03-19 13:28:00,2021-03-19 13:39:00,Comercio detallista,Insumos,Zipaquirá,1,980600,97800,2,2.0,23,3,2021-05-01,10,7.666666666666667,0,3,4,5,4.0,Estándar
SXATJ3AKG4,2021-03-29 13:36:00,2021-03-29 13:43:00,Servicios,Tecnología y software,Bogotá  D.C.,1,1833800,265000,2,2.0,18,3,2021-05-01,8,6.0,0,3,4,5,4.0,Estándar
SY0QKWNVDI,2020-12-17 15:25:00,2020-12-17 15:35:00,Servicios,Carpintería,Bogotá  D.C.,1,65847000,4215000,5,5.0,105,6,2021-05-01,19,17.5,0,5,5,5,5.0,Alto valor
SY4WAHXHX0,2021-01-15 13:22:00,2021-01-15 13:32:00,Comercio detallista,Óptica,Bogotá  D.C.,1,2000,0,4,4.0,1,1,2021-01-01,0,1.0,4,1,1,1,1.0,Baja actividad
SYA9SAIKYN,2021-03-23 15:57:00,2021-03-23 16:05:00,Alimentos y bebidas,Restaurante / Café,Bogotá  D.C.,1,1214500,317000,2,2.0,30,3,2021-05-01,15,10.0,0,3,5,5,4.333333333333333,Estándar
SZSGIA9NJW,2021-03-15 16:05:00,2021-03-15 16:29:00,Comercio detallista,Otro,Bogotá  D.C.,1,3665600,1230000,2,2.0,6,3,2021-05-01,2,2.0,0,4,2,5,3.6666666666666665,Estándar
T0G1GZDVVD,2021-03-03 14:36:00,2021-03-03 14:51:00,Servicios,Diseño / Fotografía,Bogotá  D.C.,1,8021000,1298000,2,2.0,65,3,2021-05-01,19,21.666666666666668,0,5,5,5,5.0,Alto valor
T1RAI2T1ZT,2020-12-17 13:10:00,2020-12-17 13:20:00,Servicios,Otro,Bogotá  D.C.,1,5839400,209600,5,5.0,91,6,2021-05-01,8,15.166666666666666,0,4,5,5,4.666666666666667,Alto valor
T1UA6GDYQZ,2021-02-26 14:56:00,2021-02-26 15:17:00,Comercio detallista,Otro,Bogotá  D.C.,1,20840400,849400,3,3.0,62,4,2021-05-01,19,15.5,0,5,5,5,5.0,Alto valor
T1Y4MS7DZW,2021-03-04 16:57:00,2021-03-04 17:13:00,Comercio detallista,Óptica,Bogotá  D.C.,1,25757000,6210000,2,2.0,40,3,2021-05-01,17,13.333333333333334,0,5,5,5,5.0,Alto valor
T22SPRSU4U,2021-03-01 16:37:00,2021-03-01 16:47:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,725800,237100,2,2.0,15,3,2021-05-01,9,5.0,0,2,4,5,3.6666666666666665,Estándar
T2IWST39MN,2021-03-15 12:51:00,2021-03-15 12:59:00,Comercio detallista,Otro,Bogotá  D.C.,1,944000,400000,2,2.0,5,3,2021-05-01,1,1.6666666666666667,0,2,2,5,3.0,Nuevos o bajo desarrollo
T3FG0Q1GKM,2021-03-18 15:38:00,2021-03-18 16:02:00,Comercio detallista,Ropa / Accesorios,Soacha,1,4567000,520000,2,2.0,26,3,2021-05-01,11,8.666666666666666,0,4,4,5,4.333333333333333,Alto valor
T3LIBLT57Y,2021-03-23 11:01:00,2021-03-23 11:24:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,5507000,2231000,2,2.0,33,3,2021-05-01,13,11.0,0,4,5,5,4.666666666666667,Alto valor
T40ETAPA93,2021-03-06 09:21:00,2021-03-06 09:37:00,Reparación y limpieza,Automotriz y autopartes,Bogotá  D.C.,1,5128750,1239750,2,2.0,33,3,2021-05-01,10,11.0,0,4,5,5,4.666666666666667,Alto valor
T44INKDUW8,2020-12-22 14:15:00,2020-12-22 14:24:00,Comercio detallista,Insumos,Bogotá  D.C.,1,438000,385000,5,5.0,3,3,2021-03-01,0,1.0,2,2,1,3,2.0,Estándar
T5A3QEAOP0,2021-03-12 16:34:00,2021-03-12 16:45:00,Comercio detallista,Muebles / Decoración,Bogotá  D.C.,1,256000,0,2,2.0,3,2,2021-04-01,0,1.5,1,2,1,4,2.3333333333333335,Nuevos o bajo desarrollo
T5IQ32J16E,2020-12-21 17:44:00,2020-12-21 18:01:00,Comercio detallista,Muebles / Decoración,Soacha,1,12453400,0,5,5.0,25,6,2021-05-01,9,4.166666666666667,0,5,4,5,4.666666666666667,Alto valor
T5WZ0R5S4U,2021-03-11 14:15:00,2021-03-11 14:23:00,Comercio detallista,Otro,Bogotá  D.C.,1,1819800,0,2,2.0,4,3,2021-05-01,1,1.3333333333333333,0,3,2,5,3.3333333333333335,Estándar
T7A9FL6X84,2021-03-09 10:02:00,2021-03-09 10:23:00,Comercio detallista,Auto partes,Bogotá  D.C.,1,4385800,213000,2,2.0,32,3,2021-05-01,7,10.666666666666666,0,4,5,5,4.666666666666667,Alto valor
T7COJQ2Y6M,2021-03-13 17:46:00,2021-03-13 18:03:00,Comercio detallista,Tecnología,Funza,1,1300750,0,2,2.0,8,2,2021-04-01,0,4.0,1,3,3,4,3.3333333333333335,Estándar
T7LPUTVYU5,2021-03-02 12:56:00,2021-03-02 13:02:00,Comercio detallista,Óptica,Bogotá  D.C.,1,4207000,420000,2,2.0,9,2,2021-05-01,6,4.5,0,4,3,5,4.0,Estándar
T7OQLHJQ3Z,2021-03-19 16:30:00,2021-03-19 16:41:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,1283000,585000,2,2.0,6,2,2021-05-01,4,3.0,0,3,2,5,3.3333333333333335,Estándar
T8AU3J52LE,2020-12-22 14:15:00,2020-12-22 14:26:00,Comercio detallista,Óptica,Bogotá  D.C.,1,842000,590000,5,5.0,2,2,2021-05-01,1,1.0,0,2,1,5,2.6666666666666665,Nuevos o bajo desarrollo
T8UOTAWTY0,2021-03-19 10:14:00,2021-03-19 10:27:00,Transporte,Servicio especial,Bogotá  D.C.,1,1000,0,2,2.0,1,1,2021-03-01,0,1.0,2,1,1,3,1.6666666666666667,Estándar
T8XKTLFTV2,2021-03-02 13:49:00,2021-03-02 14:10:00,Servicios,Otro,Bogotá  D.C.,1,43183250,12725400,2,2.0,98,3,2021-05-01,31,32.666666666666664,0,5,5,5,5.0,Alto valor
T93FSJVFHN,2021-03-19 11:53:00,2021-03-19 12:01:00,Comercio detallista,Tecnología,Buenaventura,1,2000,0,2,2.0,2,1,2021-03-01,0,2.0,2,1,1,3,1.6666666666666667,Estándar
T9ERBNY265,2021-01-25 16:27:00,2021-01-25 16:38:00,Comercio detallista,Materiales de construcción,Bogotá  D.C.,1,5127575,267500,4,4.0,13,5,2021-05-01,1,2.6,0,4,3,5,4.0,Estándar
TA14L7V6QY,2021-03-19 16:21:00,2021-03-19 16:33:00,Alimentos y bebidas,Abarrotes / Mercado,Chía,1,5653000,1156000,2,2.0,57,3,2021-05-01,37,19.0,0,4,5,5,4.666666666666667,Alto valor
TADYP2MUAQ,2021-03-25 13:57:00,2021-03-25 14:07:00,Comercio detallista,Elementos de seguridad,Bogotá  D.C.,1,2210700,432050,2,2.0,15,3,2021-05-01,11,5.0,0,3,4,5,4.0,Estándar
TAQKXRS32U,2021-03-15 15:40:00,2021-03-15 15:57:00,Servicios,Tecnología y software,Bogotá  D.C.,1,4347500,797500,2,2.0,5,3,2021-05-01,1,1.6666666666666667,0,4,2,5,3.6666666666666665,Estándar
TB1M837LPR,2021-03-30 16:59:00,2021-03-30 17:10:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,333500,0,2,2.0,4,3,2021-05-01,1,1.3333333333333333,0,2,2,5,3.0,Nuevos o bajo desarrollo
TB1UOOETGJ,2021-03-10 13:22:00,2021-03-10 13:36:00,Reparación y limpieza,Moda / Zapatería,Bogotá  D.C.,1,6079000,1426000,2,2.0,38,2,2021-05-01,22,19.0,0,4,5,5,4.666666666666667,Alto valor
TBVPQMONLA,2021-03-23 09:51:00,2021-03-23 09:58:00,Transporte,Taxi,Cali,1,1000,0,2,2.0,1,1,2021-03-01,0,1.0,2,1,1,3,1.6666666666666667,Estándar
TCZWGLDUX8,2021-03-19 16:06:00,2021-03-19 16:19:00,Comercio detallista,Joyería,Bogotá  D.C.,1,2218000,165000,2,2.0,28,3,2021-05-01,11,9.333333333333334,0,3,4,5,4.0,Estándar
TD4DFR9DJT,2021-03-25 09:39:00,2021-03-25 09:50:00,Comercio detallista,Otro,Bogotá  D.C.,1,6692000,1150000,2,2.0,59,3,2021-05-01,40,19.666666666666668,0,5,5,5,5.0,Alto valor
TDVGHAU1AU,2021-03-04 16:06:00,2021-03-04 16:21:00,Comercio detallista,Óptica,Bogotá  D.C.,1,5627000,200000,2,2.0,21,3,2021-05-01,16,7.0,0,4,4,5,4.333333333333333,Alto valor
TEFLZ69391,2020-12-21 12:55:00,2020-12-21 13:12:00,Belleza y cuidado personal,Distribuidora,Bogotá  D.C.,1,5189500,0,5,5.0,41,6,2021-05-01,8,6.833333333333333,0,4,5,5,4.666666666666667,Alto valor
TEWRPWPCRZ,2021-03-06 12:13:00,2021-03-06 12:23:00,Comercio detallista,Materiales de construcción,Bogotá  D.C.,1,2378400,1040000,2,2.0,7,3,2021-05-01,1,2.3333333333333335,0,3,2,5,3.3333333333333335,Estándar
TF51NUP0L0,2021-02-05 09:04:00,2021-02-05 09:20:00,Comercio detallista,Elementos del hogar,Bogotá  D.C.,1,19321600,2009000,3,3.0,28,4,2021-05-01,9,7.0,0,5,4,5,4.666666666666667,Alto valor
TGSOPF694I,2021-03-30 10:50:00,2021-03-30 11:06:00,Reparación y limpieza,Automotriz y autopartes,Mosquera,1,4006736,1402000,2,2.0,10,3,2021-05-01,1,3.3333333333333335,0,4,3,5,4.0,Estándar
TGZ8O2005S,2021-01-15 16:34:00,2021-01-15 17:00:00,Comercio detallista,Óptica,Bogotá  D.C.,1,1882000,0,4,4.0,8,2,2021-02-01,0,4.0,3,3,3,2,2.6666666666666665,En riesgo
THIPM8441Z,2021-03-06 10:33:00,2021-03-06 11:03:00,Comercio detallista,Insumos,Bogotá  D.C.,1,732742,0,2,2.0,6,2,2021-05-01,5,3.0,0,2,2,5,3.0,Nuevos o bajo desarrollo
THZBZ9IJOG,2021-03-06 17:23:00,2021-03-06 17:36:00,Comercio detallista,Materiales de construcción,Bogotá  D.C.,1,3057400,0,2,2.0,12,1,2021-03-01,0,12.0,2,4,3,3,3.3333333333333335,Estándar
TIFBK87HPS,2021-03-03 18:09:00,2021-03-03 18:18:00,Comercio detallista,Óptica,Bogotá  D.C.,1,2000,0,2,2.0,1,1,2021-03-01,0,1.0,2,1,1,3,1.6666666666666667,Estándar
TJ46Q8YF3E,2021-03-06 12:12:00,2021-03-06 12:28:00,Comercio detallista,Otro,Bogotá  D.C.,1,2189800,518000,2,2.0,21,3,2021-05-01,6,7.0,0,3,4,5,4.0,Estándar
TJ6D1YO637,2021-02-23 17:51:00,2021-02-23 18:00:00,Comercio detallista,Elementos de seguridad,Bogotá  D.C.,1,14307750,2390000,3,3.0,34,4,2021-05-01,4,8.5,0,5,5,5,5.0,Alto valor
TJFIYY6ILP,2021-03-18 09:42:00,2021-03-18 09:56:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,1443000,750000,2,2.0,11,3,2021-05-01,5,3.6666666666666665,0,3,3,5,3.6666666666666665,Estándar
TJJOYVF9JP,2021-03-18 10:11:00,2021-03-18 10:25:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,3269000,786000,2,2.0,21,3,2021-05-01,12,7.0,0,4,4,5,4.333333333333333,Alto valor
TJRIHECJ4R,2021-03-10 12:31:00,2021-03-10 12:42:00,Comercio detallista,Venta de bicicletas y accesorios,Bogotá  D.C.,1,3338100,1635000,2,2.0,5,2,2021-05-01,2,2.5,0,4,2,5,3.6666666666666665,Estándar
TJXCBUROGB,2021-03-08 13:59:00,2021-03-08 14:13:00,Servicios,Tecnología y software,Bogotá  D.C.,1,3510065,0,2,2.0,9,3,2021-05-01,1,3.0,0,4,3,5,4.0,Estándar
TKJRIFMIXE,2020-12-09 14:40:00,2020-12-09 15:11:00,Servicios,Otro,Bogotá  D.C.,1,5337000,0,5,5.0,3,1,2020-12-01,0,3.0,5,4,1,1,2.0,Estándar
TL51GXCW9C,2021-02-15 12:35:00,2021-02-15 12:45:00,Comercio detallista,Óptica,Bogotá  D.C.,1,1981000,0,3,3.0,14,3,2021-05-01,1,4.666666666666667,0,3,3,5,3.6666666666666665,Estándar
TLLKQGW59L,2021-03-14 16:49:00,2021-03-14 16:59:00,Comercio detallista,Otro,Funza,1,92000,45000,2,2.0,4,3,2021-05-01,1,1.3333333333333333,0,1,2,5,2.6666666666666665,Nuevos o bajo desarrollo
TLPTK771KH,2021-03-26 13:38:00,2021-03-26 13:47:00,Comercio detallista,Artesanías,Bogotá  D.C.,1,1581000,445000,2,2.0,16,3,2021-05-01,7,5.333333333333333,0,3,4,5,4.0,Estándar
TLX916FDJU,2021-03-06 12:36:00,2021-03-06 12:54:00,Comercio detallista,Otro,Bogotá  D.C.,1,1037000,0,2,2.0,11,3,2021-05-01,8,3.6666666666666665,0,3,3,5,3.6666666666666665,Estándar
TMJ1ZUBQMF,2021-03-25 12:54:00,2021-03-25 13:02:00,Turismo y entretenimiento,Entretenimiento,Bogotá  D.C.,1,527000,295000,2,2.0,2,1,2021-03-01,0,2.0,2,2,1,3,2.0,Estándar
TN521SU4X8,2021-03-10 13:41:00,2021-03-10 14:09:00,Servicios,Tecnología y software,Soacha,1,14713800,1821200,2,2.0,11,2,2021-05-01,4,5.5,0,5,3,5,4.333333333333333,Estándar
TNR700NHWW,2021-03-12 14:55:00,2021-03-12 15:04:00,Comercio detallista,Tecnología,Bogotá  D.C.,1,4612200,1623200,2,2.0,14,3,2021-05-01,7,4.666666666666667,0,4,3,5,4.0,Estándar
TNTRQGEFKT,2021-01-14 09:54:00,2021-01-14 10:11:00,Comercio detallista,Materiales de construcción,Soacha,1,12015549,329500,4,4.0,25,5,2021-05-01,5,5.0,0,5,4,5,4.666666666666667,Alto valor
TORKEZQN2F,2021-03-16 11:45:00,2021-03-16 12:05:00,Alimentos y bebidas,Restaurante / Café,Cota,2,1608500,0,2,2.0,54,2,2021-04-01,0,27.0,1,3,5,4,4.0,Estándar
TOUPYTP2LT,2021-03-09 09:29:00,2021-03-09 09:38:00,Servicios,Logística,Bogotá  D.C.,1,52000,0,2,2.0,3,2,2021-04-01,0,1.5,1,1,1,4,2.0,Nuevos o bajo desarrollo
TOX3EIK8Y8,2021-03-20 13:59:00,2021-03-20 14:17:00,Comercio detallista,Elementos de seguridad,Bogotá  D.C.,1,1849200,0,2,2.0,10,3,2021-05-01,1,3.3333333333333335,0,3,3,5,3.6666666666666665,Estándar
TQ1RPUNQK8,2021-03-12 15:19:00,2021-03-12 15:28:00,Belleza y cuidado personal,Distribuidora,Bogotá  D.C.,1,86000,0,2,2.0,5,2,2021-04-01,0,2.5,1,1,2,4,2.3333333333333335,Nuevos o bajo desarrollo
TQBGMQEQ7U,2021-03-09 14:14:00,2021-03-09 14:35:00,Alimentos y bebidas,Abarrotes / Mercado,Bogotá  D.C.,1,6352600,680800,2,2.0,178,3,2021-05-01,74,59.333333333333336,0,5,5,5,5.0,Alto valor
TQXLCK2ZVT,2021-03-10 11:18:00,2021-03-10 11:28:00,Comercio detallista,Juguetería / Piñatería,Bogotá  D.C.,1,8527800,99000,2,2.0,27,3,2021-05-01,13,9.0,0,5,4,5,4.666666666666667,Alto valor
TR44AQ77V6,2021-03-23 10:55:00,2021-03-23 11:21:00,Comercio detallista,Otro,Bogotá  D.C.,1,662000,0,2,2.0,3,2,2021-05-01,2,1.5,0,2,1,5,2.6666666666666665,Nuevos o bajo desarrollo
TRARJ9HF15,2021-02-24 16:40:00,2021-02-24 16:49:00,Comercio detallista,Óptica,Bogotá  D.C.,1,9118000,1220000,3,3.0,26,4,2021-05-01,13,6.5,0,5,4,5,4.666666666666667,Alto valor
TRONLEEJSX,2021-01-25 17:30:00,2021-01-25 18:05:00,Belleza y cuidado personal,Distribuidora,Bogotá  D.C.,1,4087940,385780,4,4.0,57,5,2021-05-01,17,11.4,0,4,5,5,4.666666666666667,Alto valor
TRUQXV70BK,2020-12-18 14:19:00,2020-12-18 14:56:00,Comercio detallista,Óptica,Bogotá  D.C.,1,1682000,0,5,5.0,6,5,2021-04-01,0,1.2,1,3,2,4,3.0,Estándar
TS9YBCNEC8,2021-03-15 16:19:00,2021-03-15 16:41:00,Comercio detallista,Elementos del hogar,Bogotá  D.C.,1,1646100,260500,2,2.0,28,3,2021-05-01,13,9.333333333333334,0,3,4,5,4.0,Estándar
TSQC1NMCVX,2021-03-25 14:39:00,2021-03-25 14:49:00,Servicios,Tecnología y software,Bogotá  D.C.,1,145000,0,2,2.0,2,2,2021-05-01,1,1.0,0,1,1,5,2.3333333333333335,Nuevos o bajo desarrollo
TSRB7O4OAT,2021-03-30 13:03:00,2021-03-30 13:13:00,Comercio detallista,Tienda de deportes,Bogotá  D.C.,1,2745000,593000,2,2.0,6,3,2021-05-01,3,2.0,0,4,2,5,3.6666666666666665,Estándar
TT8MZH9Z31,2021-03-02 13:45:00,2021-03-02 13:55:00,Turismo y entretenimiento,Entretenimiento,Bogotá  D.C.,1,2000,0,2,2.0,1,1,2021-03-01,0,1.0,2,1,1,3,1.6666666666666667,Estándar
TTVSQ2JCGI,2021-03-10 18:55:00,2021-03-10 19:18:00,Alimentos y bebidas,Licores,Bogotá  D.C.,1,1969450,319500,2,2.0,29,3,2021-05-01,11,9.666666666666666,0,3,4,5,4.0,Estándar
TUHQEIK3UF,2021-03-19 13:22:00,2021-03-19 18:12:00,Servicios,Otro,Bogotá  D.C.,1,14181200,3340500,2,2.0,29,3,2021-05-01,19,9.666666666666666,0,5,4,5,4.666666666666667,Alto valor
TUIXI71RXM,2021-01-07 14:42:00,2021-01-07 15:07:00,Comercio detallista,Óptica,Soacha,1,1844000,0,4,4.0,11,4,2021-04-01,0,2.75,1,3,3,4,3.3333333333333335,Estándar
TUOJCUB9FF,2021-03-08 15:35:00,2021-03-08 15:49:00,Belleza y cuidado personal,Spa,Bogotá  D.C.,1,9892000,550000,2,2.0,16,3,2021-05-01,11,5.333333333333333,0,5,4,5,4.666666666666667,Alto valor
TUPODMK9SX,2021-01-14 16:06:00,2021-01-14 16:29:00,Servicios,Medicina / Odontología,Bogotá  D.C.,1,9162000,0,4,4.0,17,4,2021-05-01,3,4.25,0,5,4,5,4.666666666666667,Alto valor
TV6FHFMDOT,2021-03-12 17:32:00,2021-03-12 17:43:00,Comercio detallista,Elementos del hogar,Bogotá  D.C.,1,11675950,2471800,2,2.0,98,3,2021-05-01,47,32.666666666666664,0,5,5,5,5.0,Alto valor
TVIVZU2TQB,2021-03-23 13:27:00,2021-03-23 13:41:00,Comercio detallista,Venta de bicicletas y accesorios,Bogotá  D.C.,1,5368000,190000,2,2.0,16,3,2021-05-01,5,5.333333333333333,0,4,4,5,4.333333333333333,Alto valor
TYGDV3DFKZ,2021-03-27 11:58:00,2021-03-27 12:26:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,478000,0,2,2.0,10,3,2021-05-01,6,3.3333333333333335,0,2,3,5,3.3333333333333335,Estándar
TYH7ACEGFK,2021-03-19 10:50:00,2021-03-19 11:12:00,Comercio detallista,Tecnología,Bogotá  D.C.,1,4179100,2457500,2,2.0,10,2,2021-05-01,8,5.0,0,4,3,5,4.0,Estándar
TYJAI2F35M,2021-02-10 16:57:00,2021-02-10 17:04:00,Comercio detallista,Óptica,Bogotá  D.C.,1,7336000,1232000,3,3.0,18,4,2021-05-01,5,4.5,0,5,4,5,4.666666666666667,Alto valor
TYWXW8MHZ8,2021-03-09 16:35:00,2021-03-09 16:46:00,Alimentos y bebidas,Comida rápida,Bogotá  D.C.,1,71500,17000,2,2.0,4,3,2021-05-01,1,1.3333333333333333,0,1,2,5,2.6666666666666665,Nuevos o bajo desarrollo
TZ5718UIVI,2021-02-25 13:11:00,2021-02-25 13:43:00,Comercio detallista,Óptica,Bogotá  D.C.,1,2861000,0,3,3.0,11,4,2021-05-01,5,2.75,0,4,3,5,4.0,Estándar
